efta,justice_gov_url,dataset,original_size,scan_size,diff_bytes,diff_pct,content_type,ocr_text
EFTA00889056,https://www.justice.gov/epstein/files/DataSet%209/EFTA00889056.pdf,9,105872,105270,-602,-0.57,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00889056&efta_number=EFTA00889056
EFTA00896784,https://www.justice.gov/epstein/files/DataSet%209/EFTA00896784.pdf,9,123118,122516,-602,-0.49,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00896784&efta_number=EFTA00896784
EFTA00905909,https://www.justice.gov/epstein/files/DataSet%209/EFTA00905909.pdf,9,31171,30569,-602,-1.93,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00905909&efta_number=EFTA00905909
EFTA00981831,https://www.justice.gov/epstein/files/DataSet%209/EFTA00981831.pdf,9,34568,33966,-602,-1.74,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00981831&efta_number=EFTA00981831
EFTA01775556,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01775556.pdf,10,20756,20154,-602,-2.90,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01775556&efta_number=EFTA01775556
EFTA01797380,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01797380.pdf,10,48808,48206,-602,-1.23,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01797380&efta_number=EFTA01797380
EFTA01828781,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01828781.pdf,10,11115,10513,-602,-5.42,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01828781&efta_number=EFTA01828781
EFTA01879562,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01879562.pdf,10,62426,61824,-602,-0.96,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01879562&efta_number=EFTA01879562
EFTA01887384,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01887384.pdf,10,50221,49619,-602,-1.20,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01887384&efta_number=EFTA01887384
EFTA01897080,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01897080.pdf,10,77805,78407,602,0.77,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01897080&efta_number=EFTA01897080
EFTA01925536,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01925536.pdf,10,57475,56873,-602,-1.05,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01925536&efta_number=EFTA01925536
EFTA01957039,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01957039.pdf,10,50763,50161,-602,-1.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01957039&efta_number=EFTA01957039
EFTA02073365,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02073365.pdf,10,109942,109340,-602,-0.55,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02073365&efta_number=EFTA02073365
EFTA02176924,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02176924.pdf,10,60296,59694,-602,-1.00,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02176924&efta_number=EFTA02176924
EFTA02468002,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02468002.pdf,11,22073,21471,-602,-2.73,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02468002&efta_number=EFTA02468002
EFTA02694720,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02694720.pdf,11,49380,48778,-602,-1.22,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02694720&efta_number=EFTA02694720
EFTA02728718,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02728718.pdf,11,337850,337248,-602,-0.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02728718&efta_number=EFTA02728718
EFTA00317919,https://www.justice.gov/epstein/files/DataSet%209/EFTA00317919.pdf,9,50935,50334,-601,-1.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00317919&efta_number=EFTA00317919
EFTA00626031,https://www.justice.gov/epstein/files/DataSet%209/EFTA00626031.pdf,9,46330,45729,-601,-1.30,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00626031&efta_number=EFTA00626031
EFTA00894059,https://www.justice.gov/epstein/files/DataSet%209/EFTA00894059.pdf,9,49747,49146,-601,-1.21,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00894059&efta_number=EFTA00894059
EFTA00956080,https://www.justice.gov/epstein/files/DataSet%209/EFTA00956080.pdf,9,12952,12351,-601,-4.64,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00956080&efta_number=EFTA00956080
EFTA01767146,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01767146.pdf,10,86460,85859,-601,-0.70,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01767146&efta_number=EFTA01767146
EFTA01767234,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01767234.pdf,10,61887,61286,-601,-0.97,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01767234&efta_number=EFTA01767234
EFTA01882239,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01882239.pdf,10,46203,46804,601,1.30,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01882239&efta_number=EFTA01882239
EFTA01994999,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01994999.pdf,10,24753,24152,-601,-2.43,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01994999&efta_number=EFTA01994999
EFTA02583591,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02583591.pdf,11,51610,51009,-601,-1.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02583591&efta_number=EFTA02583591
EFTA02688673,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02688673.pdf,11,47000,46399,-601,-1.28,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02688673&efta_number=EFTA02688673
EFTA00910990,https://www.justice.gov/epstein/files/DataSet%209/EFTA00910990.pdf,9,42781,42181,-600,-1.40,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00910990&efta_number=EFTA00910990
EFTA01525804,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01525804.pdf,10,56459,55859,-600,-1.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01525804&efta_number=EFTA01525804
EFTA01747533,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01747533.pdf,10,324323,323723,-600,-0.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01747533&efta_number=EFTA01747533
EFTA01772523,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01772523.pdf,10,49250,48650,-600,-1.22,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01772523&efta_number=EFTA01772523
EFTA01780465,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01780465.pdf,10,85131,84531,-600,-0.70,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01780465&efta_number=EFTA01780465
EFTA02046672,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02046672.pdf,10,15037,15637,600,3.99,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02046672&efta_number=EFTA02046672
EFTA02275771,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02275771.pdf,11,42026,41426,-600,-1.43,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02275771&efta_number=EFTA02275771
EFTA02375210,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02375210.pdf,11,51447,50847,-600,-1.17,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02375210&efta_number=EFTA02375210
EFTA02595471,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02595471.pdf,11,40837,40237,-600,-1.47,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02595471&efta_number=EFTA02595471
EFTA00213954,https://www.justice.gov/epstein/files/DataSet%209/EFTA00213954.pdf,9,98718,98119,-599,-0.61,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00213954&efta_number=EFTA00213954
EFTA00774509,https://www.justice.gov/epstein/files/DataSet%209/EFTA00774509.pdf,9,136117,135518,-599,-0.44,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00774509&efta_number=EFTA00774509
EFTA00817395,https://www.justice.gov/epstein/files/DataSet%209/EFTA00817395.pdf,9,12505,11906,-599,-4.79,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00817395&efta_number=EFTA00817395
EFTA00820116,https://www.justice.gov/epstein/files/DataSet%209/EFTA00820116.pdf,9,70158,70757,599,0.85,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00820116&efta_number=EFTA00820116
EFTA00915512,https://www.justice.gov/epstein/files/DataSet%209/EFTA00915512.pdf,9,74548,73949,-599,-0.80,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00915512&efta_number=EFTA00915512
EFTA00995408,https://www.justice.gov/epstein/files/DataSet%209/EFTA00995408.pdf,9,34494,35093,599,1.74,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00995408&efta_number=EFTA00995408
EFTA01791373,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01791373.pdf,10,23658,23059,-599,-2.53,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01791373&efta_number=EFTA01791373
EFTA01873186,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01873186.pdf,10,26662,26063,-599,-2.25,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01873186&efta_number=EFTA01873186
EFTA01943054,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01943054.pdf,10,149243,148644,-599,-0.40,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01943054&efta_number=EFTA01943054
EFTA02493254,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02493254.pdf,11,19641,19042,-599,-3.05,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02493254&efta_number=EFTA02493254
EFTA00338712,https://www.justice.gov/epstein/files/DataSet%209/EFTA00338712.pdf,9,39857,39259,-598,-1.50,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00338712&efta_number=EFTA00338712
EFTA00363714,https://www.justice.gov/epstein/files/DataSet%209/EFTA00363714.pdf,9,89057,88459,-598,-0.67,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00363714&efta_number=EFTA00363714
EFTA00646956,https://www.justice.gov/epstein/files/DataSet%209/EFTA00646956.pdf,9,15470,14872,-598,-3.87,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00646956&efta_number=EFTA00646956
EFTA00656771,https://www.justice.gov/epstein/files/DataSet%209/EFTA00656771.pdf,9,41588,40990,-598,-1.44,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00656771&efta_number=EFTA00656771
EFTA00708378,https://www.justice.gov/epstein/files/DataSet%209/EFTA00708378.pdf,9,92646,92048,-598,-0.65,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00708378&efta_number=EFTA00708378
EFTA00833840,https://www.justice.gov/epstein/files/DataSet%209/EFTA00833840.pdf,9,10846,10248,-598,-5.51,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00833840&efta_number=EFTA00833840
EFTA00871952,https://www.justice.gov/epstein/files/DataSet%209/EFTA00871952.pdf,9,15119,14521,-598,-3.96,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00871952&efta_number=EFTA00871952
EFTA01287126,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01287126.pdf,10,255209,254611,-598,-0.23,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01287126&efta_number=EFTA01287126
EFTA01780289,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01780289.pdf,10,129228,128630,-598,-0.46,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01780289&efta_number=EFTA01780289
EFTA01850140,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01850140.pdf,10,124487,123889,-598,-0.48,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01850140&efta_number=EFTA01850140
EFTA01909968,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01909968.pdf,10,118515,117917,-598,-0.50,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01909968&efta_number=EFTA01909968
EFTA01916360,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01916360.pdf,10,54536,53938,-598,-1.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01916360&efta_number=EFTA01916360
EFTA01945203,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01945203.pdf,10,107182,106584,-598,-0.56,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01945203&efta_number=EFTA01945203
EFTA01996075,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01996075.pdf,10,12872,12274,-598,-4.65,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01996075&efta_number=EFTA01996075
EFTA02350337,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02350337.pdf,11,43737,43139,-598,-1.37,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02350337&efta_number=EFTA02350337
EFTA02424745,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02424745.pdf,11,97231,96633,-598,-0.62,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02424745&efta_number=EFTA02424745
EFTA02426986,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02426986.pdf,11,28255,27657,-598,-2.12,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02426986&efta_number=EFTA02426986
EFTA02574034,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02574034.pdf,11,47720,47122,-598,-1.25,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02574034&efta_number=EFTA02574034
EFTA02648992,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02648992.pdf,11,130188,129590,-598,-0.46,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02648992&efta_number=EFTA02648992
EFTA02728924,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02728924.pdf,11,337613,338211,598,0.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02728924&efta_number=EFTA02728924
EFTA00327283,https://www.justice.gov/epstein/files/DataSet%209/EFTA00327283.pdf,9,40248,40845,597,1.48,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00327283&efta_number=EFTA00327283
EFTA00501522,https://www.justice.gov/epstein/files/DataSet%209/EFTA00501522.pdf,9,94458,93861,-597,-0.63,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00501522&efta_number=EFTA00501522
EFTA00752432,https://www.justice.gov/epstein/files/DataSet%209/EFTA00752432.pdf,9,86842,86245,-597,-0.69,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00752432&efta_number=EFTA00752432
EFTA00892073,https://www.justice.gov/epstein/files/DataSet%209/EFTA00892073.pdf,9,43182,42585,-597,-1.38,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00892073&efta_number=EFTA00892073
EFTA00941423,https://www.justice.gov/epstein/files/DataSet%209/EFTA00941423.pdf,9,34831,34234,-597,-1.71,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00941423&efta_number=EFTA00941423
EFTA01786668,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01786668.pdf,10,109175,108578,-597,-0.55,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01786668&efta_number=EFTA01786668
EFTA02049689,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02049689.pdf,10,388547,387950,-597,-0.15,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02049689&efta_number=EFTA02049689
EFTA02102353,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02102353.pdf,10,25778,26375,597,2.32,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02102353&efta_number=EFTA02102353
EFTA02113481,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02113481.pdf,10,327764,328361,597,0.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02113481&efta_number=EFTA02113481
EFTA02261680,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02261680.pdf,11,66176,65579,-597,-0.90,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02261680&efta_number=EFTA02261680
EFTA02581271,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02581271.pdf,11,46188,45591,-597,-1.29,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02581271&efta_number=EFTA02581271
EFTA00423137,https://www.justice.gov/epstein/files/DataSet%209/EFTA00423137.pdf,9,82305,81709,-596,-0.72,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00423137&efta_number=EFTA00423137
EFTA00689632,https://www.justice.gov/epstein/files/DataSet%209/EFTA00689632.pdf,9,160306,159710,-596,-0.37,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00689632&efta_number=EFTA00689632
EFTA00747606,https://www.justice.gov/epstein/files/DataSet%209/EFTA00747606.pdf,9,33576,32980,-596,-1.78,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00747606&efta_number=EFTA00747606
EFTA00987732,https://www.justice.gov/epstein/files/DataSet%209/EFTA00987732.pdf,9,47394,46798,-596,-1.26,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00987732&efta_number=EFTA00987732
